,tr_drvr_code,tr_unit_id,Total_Fuel_Purchased,DriverID_x,EquipmentID_x,odo_min,odo_max,Total_dist_driven,mpg_drvr_truck,DriverID_y,EquipmentID_y,Perf_TotalFuelUsed,Perf_Distance,mpg_perf,diff_fuel_purchased
1540,SMIJOH,1949,4039.159912109375,SMIJOH,1949,138829.7,166389.4,27559.699999999983,6.823126739145975,SMIJOH,1949,3373.2000000000003,24203.0,7.17508597177754,665.9599121093747
961,LANWA,1838,1606.300048828125,LANWA,1838,176298.6,187351.3,11052.699999999983,6.880843966893652,LANWA,1838,940.9,7086.0,7.531087256881709,665.400048828125
98,BAKRO,1773,12026.740234375,BAKRO,1773,272669.1,358345.6,85676.5,7.1238339176161976,BAKRO,1773,11361.7,85529.0,7.527834743040214,665.0402343749993
1178,NOEL,1866,8399.740234375,NOEL,1866,97457.6,158427.0,60969.399999999994,7.258486369672425,NOEL,1866,7738.4000000000015,59773.0,7.724206554326474,661.3402343749985
127,BEAJI,1865,8451.1904296875,BEAJI,1865,97826.1,159308.1,61482.0,7.274951441636539,BEAJI,1865,7793.500000000001,58713.0,7.53358568037467,657.6904296874991
1738,WIDR,1685,1663.1400146484375,WIDR,1685,430645.8,441192.9,10547.100000000035,6.341678936893074,WIDR,1685,1006.0,7000.0,6.958250497017892,657.1400146484375
37,AMAD,1559,15244.25,AMAD,1559,505630.9,607715.4,102084.5,6.696590517736196,AMAD,1559,14588.400000000003,100917.0,6.917619478489757,655.8499999999967
1682,WAGJI,1719,10772.759765625,WAGJI,1719,301419.6,373796.6,72377.0,6.71851981986539,WAGJI,1719,10124.900000000001,73426.0,7.252022242194983,647.8597656249985
547,FISG,1745,8164.22998046875,FISG,1745,371213.9,430146.9,58933.0,7.218439478185346,FISG,1745,7517.800000000002,55105.0,7.32993694963952,646.429980468748
1185,NORLA,1627,2946.260009765625,,,,,,,NORLA,1627,2303.7,14520.0,6.302904023961454,642.5600097656252
1622,TAYB,1723,8609.8701171875,TAYB,1723,303334.2,363539.5,60205.29999999999,6.99259096601409,TAYB,1723,7971.400000000001,58152.0,7.295079910680683,638.4701171874995
1541,SMIMAR,1819,18412.4296875,SMIMAR,1819,186080.7,318013.8,131933.09999999998,7.1654367315557455,SMIMAR,1819,17774.8,130977.0,7.368690505659698,637.6296875000007
355,COTALV,1717,10895.5595703125,COTALV,1717,375930.3,448932.7,73002.40000000002,6.700197408760183,COTALV,1717,10259.2,74181.0,7.230680754834684,636.3595703124993
1310,QUAK,1775,15572.419921875,QUAK,1775,272608.7,382364.9,109756.20000000001,7.048114586598227,QUAK,1775,14938.400000000005,111088.0,7.436405505274993,634.0199218749949
1526,SMID06,1581,8535.669921875,SMID06,1581,451399.8,504500.9,53101.100000000035,6.2210817060666646,SMID06,1581,7904.4000000000015,49979.0,6.322934062041393,631.2699218749985
876,JONBR,1648,5322.02001953125,JONBR,1648,480495.9,516472.0,35976.09999999998,6.75985807418452,JONBR,1648,4692.9,32854.0,7.000788425067656,629.1200195312504
1480,SHATHO,1580,4268.35986328125,SHATHO,1580,552330.1,579132.8,26802.70000000007,6.2793908804577265,SHATHO,1580,3639.3999999999996,23306.0,6.403802824641425,628.9598632812504
77,AUSJA,1562,4725.0,AUSJA,1562,543743.8,574246.0,30502.199999999953,6.455492063492054,AUSJA,1562,4096.4,28376.0,6.927057904501514,628.6000000000004
1504,SIMJEF,1735,10667.0,SIMJEF,1735,368521.4,442294.7,73773.29999999999,6.916030749039091,SIMJEF,1735,10040.999999999998,72645.0,7.234837167612789,626.0000000000018
399,CUNW,1631,618.3699951171875,,,,,,,CUNW,1631,0.0,0.0,,618.3699951171875
1468,SEYR,1768,17156.0703125,SEYR,1768,300417.4,421994.7,121577.29999999999,7.086547081321889,SEYR,1768,16538.500000000004,122682.0,7.417964144269431,617.5703124999964
1308,PULC,1590,6741.14990234375,PULC,1590,499300.1,540003.2,40703.09999999998,6.038005472307981,PULC,1590,6123.800000000001,38787.0,6.3338123387439165,617.3499023437489
293,CEEE,1545,2190.0400390625,,,,,,,CEEE,1545,1578.5,10628.0,6.73297434273044,611.5400390625
1498,SHOJO,1587,834.4299926757812,SHOJO,1587,546941.1,552593.3,5652.20000000007,6.773725836334168,SHOJO,1587,224.79999999999998,1758.0,7.820284697508898,609.6299926757813
140,BELT,2025,9235.9599609375,BELT,2025,6019.9,65154.6,59134.7,6.4026587653155556,BELT,2025,8627.0,60678.0,7.033499478381825,608.9599609375
929,KINDAV,1826,12959.4404296875,KINDAV,1826,167029.7,261081.2,94051.5,7.257373534782159,KINDAV,1826,12353.9,91254.0,7.386655226284817,605.5404296875004
1784,WRIJON,2015,5366.72021484375,WRIJON,2015,887.1,36583.6,35696.5,6.6514553714329026,WRIJON,2015,4764.099999999999,33296.0,6.988938099536115,602.6202148437505
1170,NIXD,1584,1007.489990234375,NIXD,1584,564203.2,570012.3,5809.100000000093,5.765913365202474,NIXD,1584,407.6,3045.0,7.470559371933268,599.889990234375
1795,YOUW01,1706,7216.830078125,YOUW01,1706,323390.3,370166.5,46776.20000000001,6.481543765563191,YOUW01,1706,6617.200000000001,44883.0,6.78277821435048,599.6300781249993
808,HUCJ,2018,14901.400390625,HUCJ,2018,522.1,104555.7,104033.59999999999,6.981464645796057,HUCJ,2018,14306.599999999997,103237.0,7.2160401493017226,594.8003906250033
1339,REEJA,1981,11906.2802734375,REEJA,1981,29946.7,108573.9,78627.2,6.603842526319036,REEJA,1981,11312.5,79452.0,7.023381215469613,593.7802734375
500,ELLTH,1648,6814.18994140625,ELLTH,1648,428439.0,473926.9,45487.90000000002,6.6754669874395445,ELLTH,1648,6224.000000000001,43939.0,7.05960796915167,590.1899414062491
1654,TOOT,1725,13253.830078125,TOOT,1725,368006.3,458283.3,90277.0,6.811389573267515,TOOT,1725,12664.100000000004,89608.0,7.075749559779216,589.730078124996
578,FOSR,1810,13937.58984375,FOSR,1810,131946.8,230947.1,99000.30000000002,7.103114750101108,FOSR,1810,13348.6,96482.0,7.227874084173621,588.9898437499996
1518,SLAM,1818,9760.509765625,SLAM,1818,222980.9,287728.2,64747.30000000002,6.6335981987365,SLAM,1818,9171.600000000004,63420.0,6.914824021980895,588.909765624996
1758,WILREN,1613,10469.599609375,WILREN,1613,503460.3,575146.9,71686.60000000003,6.847119534142289,WILREN,1613,9883.7,69224.0,7.003854831692585,585.8996093749993
111,BARCR,1668,5262.509765625,BARCR,1668,459356.0,496805.1,37449.09999999998,7.116205321768623,BARCR,1668,4677.5,33983.0,7.26520577231427,585.009765625
149,BEVL,310,837.9400024414062,BEVL,310,250319.0,260908.7,10589.700000000012,12.637778324398,BEVL,310,259.5,1944.0,7.491329479768786,578.4400024414062
1655,TOWM,1793,12426.2998046875,TOWM,1793,206754.0,293537.4,86783.40000000002,6.9838488821316895,TOWM,1793,11856.6,83831.0,7.070408042777862,569.6998046874996
970,LAYJ,1736,9185.0595703125,LAYJ,1736,356268.4,416490.7,60222.29999999999,6.556549746791797,LAYJ,1736,8615.700000000003,58510.0,6.791090683287485,569.3595703124975
1030,MAND,1600,15414.73046875,MAND,1600,435611.4,531082.5,95471.09999999998,6.1934978489274775,MAND,1600,14848.400000000005,96747.0,6.5156515180086725,566.3304687499949
1321,RAMRI,1567,14222.8896484375,RAMRI,1567,480368.2,572380.2,92011.99999999994,6.46929015652654,RAMRI,1567,13657.100000000004,91128.0,6.672573240292593,565.789648437496
1111,MIXC,1726,12288.169921875,MIXC,1726,361373.5,443648.2,82274.70000000001,6.695439640164584,MIXC,1726,11723.800000000003,82255.0,7.0160698749552175,564.3699218749971
1207,PAGC,1565,6219.10986328125,PAGC,1565,561664.6,599300.9,37636.30000000005,6.051718144136924,PAGC,1565,5654.900000000001,34760.0,6.146881465631576,564.2098632812495
956,LANWA,1540,755.0700073242188,,,,,,,LANWA,1540,193.5,1297.0,6.702842377260982,561.5700073242188
1055,MARMIS,1673,3747.110107421875,MARMIS,1673,425205.0,448905.8,23700.79999999999,6.325087686389566,MARMIS,1673,3187.3000000000006,23836.0,7.478430019138454,559.8101074218744
1665,UHLS,1987,13180.6103515625,UHLS,1987,57718.0,149093.3,91375.29999999999,6.9325545299325135,UHLS,1987,12622.600000000002,89925.0,7.124126566634448,558.0103515624978
1132,MORRY,1645,3901.669921875,MORRY,1645,458625.5,486616.8,27991.29999999999,7.174184531363021,MORRY,1645,3347.7999999999997,23144.0,6.913196726208256,553.8699218750003
657,GREDAV,1632,1682.530029296875,GREDAV,1632,449768.9,461245.6,11476.699999999953,6.821096681879751,GREDAV,1632,1128.8000000000002,8037.0,7.119950389794471,553.7300292968748
174,BOUL,1575,8845.8095703125,BOUL,1575,503563.4,559384.2,55820.79999999993,6.310422981220466,BOUL,1575,8292.9,54240.0,6.54053467423941,552.9095703125004
1550,SPEDAV,1656,9898.650390625,SPEDAV,1656,460156.8,522361.8,62205.0,6.284190020380382,SPEDAV,1656,9349.9,62186.0,6.6509802243874265,548.7503906250004
905,KELS,1786,917.030029296875,KELS,1786,263163.9,321438.7,58274.79999999999,63.54731921339773,KELS,1786,368.4,2850.0,7.736156351791531,548.630029296875
1377,ROAJO,1562,1139.510009765625,ROAJO,1562,536576.6,543704.4,7127.800000000047,6.255144701595115,ROAJO,1562,592.7,3859.0,6.510882402564535,546.810009765625
1382,ROBBE,1680,2135.929931640625,ROBBE,1680,471008.8,483720.5,12711.700000000012,5.951365637840026,ROBBE,1680,1590.7,9760.0,6.1356635443515435,545.229931640625
670,GRIG,1594,4052.22998046875,GRIG,1594,555533.3,579778.9,24245.599999999977,5.9832734363204425,GRIG,1594,3510.0999999999995,22435.0,6.391555796131166,542.1299804687505
1293,POTJO,1868,13705.099609375,POTJO,1868,89646.0,190103.3,100457.29999999999,7.329921187240549,POTJO,1868,13163.500000000002,99177.0,7.534242412732175,541.5996093749982
1543,SMIMIC,1711,6115.93017578125,SMIMIC,1711,421862.3,461627.8,39765.5,6.501954544456575,SMIMIC,1711,5574.9,37779.0,6.776623795942529,541.0301757812504
1244,PENDAN,1879,12151.0703125,PENDAN,1879,95234.1,178031.1,82797.0,6.813967648168854,PENDAN,1879,11610.200000000004,83810.0,7.218652564124646,540.8703124999956
239,BURBO,1771,12607.2001953125,BURBO,1771,309815.3,388602.5,78787.20000000001,6.2493812091041425,BURBO,1771,12074.900000000001,80422.0,6.660262196788379,532.3001953124985
240,BURD,1812,8568.0498046875,BURD,1812,176949.0,235998.7,59049.70000000001,6.891848360602954,BURD,1812,8036.000000000002,57986.0,7.215778994524637,532.0498046874982
1042,MARCY,2054,8746.76953125,MARCY,2054,3204.3,63838.2,60633.899999999994,6.932147895673983,MARCY,2054,8219.900000000001,60352.0,7.342181778367132,526.8695312499985
1695,WARDA,1579,2656.719970703125,WARDA,1579,494114.2,509914.4,15800.200000000012,5.947258338942793,WARDA,1579,2134.0,14468.0,6.779756326148079,522.719970703125
1396,ROGDE,1844,12917.5,ROGDE,1844,137330.5,229959.2,92628.70000000001,7.170791561834721,ROGDE,1844,12396.600000000004,90498.0,7.300227481728859,520.899999999996
901,KELRO,1546,3641.760009765625,,,,,,,KELRO,1546,3121.5999999999995,21966.0,7.036776012301385,520.1600097656255
1618,TATLE,1653,1438.6199951171875,TATLE,1653,457638.1,467001.1,9363.0,6.508320495877236,TATLE,1653,919.1,6217.0,6.764225873136764,519.5199951171875
1432,SANJON,1593,7675.6298828125,SANJON,1593,466047.8,515805.9,49758.100000000035,6.4826080412527265,SANJON,1593,7156.400000000001,48669.0,6.800765748141523,519.2298828124995
697,HAMRI,1671,1944.47998046875,HAMRI,1671,416244.4,429561.6,13317.199999999953,6.848720549331454,HAMRI,1671,1426.7,10159.0,7.12062802270975,517.77998046875
1370,RIFJ,1663,3245.239990234375,RIFJ,1663,476286.6,498139.5,21852.900000000023,6.733831724544286,RIFJ,1663,2730.4,19444.0,7.1213009082918255,514.8399902343749
581,FRACH,1586,3417.530029296875,FRACH,1586,501521.5,521950.4,20428.900000000023,5.977679735034568,FRACH,1586,2903.8,18238.0,6.280735587850402,513.7300292968748
675,GRIMAR,1611,2094.800048828125,GRIMAR,1611,504583.8,519453.7,14869.900000000023,7.098481789857966,GRIMAR,1611,1591.2999999999997,11471.0,7.208571608119149,503.5000488281253
449,DILDA,1947,14031.330078125,DILDA,1947,66723.7,167522.5,100798.8,7.183837842796276,DILDA,1947,13527.900000000005,100033.0,7.3945697410536715,503.4300781249949
1676,VANR,1702,5212.43017578125,VANR,1702,397872.6,426537.2,28664.600000000035,5.499277502686877,VANR,1702,4709.1,27850.0,5.914081246947399,503.33017578124964
359,COUJA,1900,12926.4404296875,COUJA,1900,69548.1,180235.7,110687.6,8.562883231627278,COUJA,1900,12424.6,91431.0,7.358868695974116,501.84042968749964
996,LINJ,1760,13913.7900390625,LINJ,1760,287432.0,381556.2,94124.20000000001,6.764813881462166,LINJ,1760,13415.400000000007,95190.0,7.095576725256046,498.3900390624931
48,ANDJER,1780,17393.560546875,ANDJER,1780,279595.0,408374.3,128779.29999999999,7.403849237937486,ANDJER,1780,16896.3,129851.0,7.6851736770772305,497.2605468750007
160,BLAJO,1731,4768.4501953125,BLAJO,1731,309695.2,341804.7,32109.5,6.7337391992820645,BLAJO,1731,4272.2,31065.0,7.27142924020411,496.2501953125002
374,CRES,1772,21726.791015625,CRES,1772,281135.8,423821.8,142686.0,6.567283677437049,CRES,1772,21235.499999999993,143918.0,6.777236231781688,491.2910156250073
1074,MCCMIC,1619,4912.56005859375,MCCMIC,1619,516550.7,544539.6,27988.899999999965,5.697416350368642,MCCMIC,1619,4422.2,26210.0,5.926914205599023,490.3600585937502
178,BOWJ,1855,15890.8203125,BOWJ,1855,103222.9,215334.8,112111.9,7.055136097147281,BOWJ,1855,15404.000000000004,113894.0,7.393793819787066,486.82031249999636
90,BAIJO,1701,5025.68017578125,BAIJO,1701,359020.2,392639.2,33619.0,6.68944278667193,BAIJO,1701,4541.6,31001.0,6.826008455169983,484.08017578124964
1697,WARDA,1743,932.260009765625,WARDA,1743,410343.6,416378.7,6035.100000000035,6.4736231703398825,WARDA,1743,449.8,3036.0,6.749666518452646,482.460009765625
1299,PRAR,1644,2127.619873046875,PRAR,1644,460435.4,473252.5,12817.099999999977,6.024149408627748,PRAR,1644,1645.4,10681.0,6.4914306551598395,482.2198730468749
453,DIVH,1928,14526.5498046875,DIVH,1928,50243.1,167485.9,117242.79999999999,8.070932298195645,DIVH,1928,14044.600000000004,100234.0,7.1368355097332765,481.949804687496
1779,WORJON,1621,11392.1796875,,,,,,,WORJON,1621,10910.300000000003,78005.0,7.149665912028081,481.8796874999971
1297,PRADA,1609,9552.3095703125,,,,,,,PRADA,1609,9071.2,65255.0,7.193645824146749,481.1095703124993
202,BROBO,1684,5591.3701171875,BROBO,1684,326495.9,364343.6,37847.69999999995,6.768949149629469,BROBO,1684,5114.5,35014.0,6.846026004497018,476.8701171875
1788,WYNF,1861,14507.98046875,WYNF,1861,107872.6,567612.8,459740.20000000007,31.688779909117912,WYNF,1861,14031.400000000005,107098.0,7.632738001909999,476.5804687499949
606,GATJ,1624,4169.64013671875,GATJ,1624,527913.5,527913.5,0.0,0.0,GATJ,1624,3693.2000000000003,25484.0,6.900249106465937,476.4401367187497
1579,STOC,1678,754.9199829101562,STOC,1678,488499.9,492767.0,4267.099999999977,5.6523871358533215,STOC,1678,282.50000000000006,2212.0,7.83008849557522,472.4199829101562
842,JEAJ,1796,9466.2001953125,JEAJ,1796,221757.8,287339.0,65581.20000000001,6.9279329241816265,JEAJ,1796,8994.0,65148.0,7.2434956637758505,472.2001953125
210,BROM01,1602,13586.1904296875,BROM01,1602,459391.7,534342.6,74950.89999999997,5.51669729552907,BROM01,1602,13114.899999999998,76992.0,5.870574689856577,471.2904296875022
1637,THODAN,1841,4692.91015625,THODAN,1841,150583.1,184519.5,33936.399999999994,7.231419070489475,THODAN,1841,4221.7,32012.0,7.582727337328564,471.2101562500002
326,CLOR,1946,4018.85009765625,CLOR,1946,66696.8,95125.6,28428.800000000003,7.073864242057541,CLOR,1946,3547.8999999999996,25719.0,7.2490769187406645,470.95009765625036
728,HEAH,1616,7452.81005859375,HEAH,1616,493033.0,542492.6,49459.59999999998,6.63636931723071,HEAH,1616,6982.7,47905.0,6.86052673034786,470.1100585937502
896,JOYGE,1669,2971.72998046875,JOYGE,1669,454245.0,473419.6,19174.599999999977,6.4523358871842875,JOYGE,1669,2502.5,17338.0,6.928271728271728,469.22998046875
475,DUNE,1838,10220.9599609375,DUNE,1838,187397.6,261988.7,74591.1,7.297856589309863,DUNE,1838,9753.4,73588.0,7.544856152726229,467.55996093750036
295,CEEE,1769,4496.31982421875,CEEE,1769,355572.1,386731.4,31159.300000000047,6.929956323872952,CEEE,1769,4030.3999999999996,28231.0,7.004515680825725,465.91982421875036
1552,SPID,1850,17684.19921875,SPID,1850,120341.4,247354.0,127012.6,7.182264711502036,SPID,1850,17219.300000000003,128750.0,7.477075142427391,464.8992187499971
513,EYCK,1568,5566.240234375,EYCK,1568,553180.0,591981.1,38801.09999999998,6.970791479745883,EYCK,1568,5101.500000000001,37630.0,7.376261883759677,464.7402343749991
1167,NEWC,1954,9535.240234375,NEWC,1954,67376.6,134776.4,67399.79999999999,7.068495218088,NEWC,1954,9070.7,65256.0,7.194152601232539,464.5402343749993
615,GERK,1831,11706.1796875,GERK,1831,117775.2,201033.4,83258.2,7.11232889145757,GERK,1831,11246.200000000003,82856.0,7.367466344187369,459.97968749999745
1607,SWEJ,1660,4656.1298828125,SWEJ,1660,399104.9,429426.2,30321.29999999999,6.512125040138407,SWEJ,1660,4197.5,28046.0,6.6815961882072665,458.6298828125
685,GUTJ,1771,587.9600219726562,GUTJ,1771,192451.7,405058.4,212606.7,361.60060557635586,GUTJ,1771,132.3,881.0,6.659108087679516,455.66002197265624
1715,WESD,309,6311.35986328125,WESD,309,173855.3,216112.7,42257.40000000002,6.695450887826665,WESD,309,5855.800000000002,38760.0,6.61907852044127,455.559863281248
1330,RAYMI,1564,753.1900024414062,RAYMI,1564,526578.7,530920.5,4341.800000000047,5.764548103302544,RAYMI,1564,298.2,1935.0,6.488933601609658,454.99000244140626
624,GLAH,1676,7514.759765625,GLAH,1676,371794.4,418735.6,46941.19999999995,6.24653368358155,GLAH,1676,7060.700000000001,47977.0,6.7949353463537605,454.0597656249993
912,KENEM,2038,6475.6201171875,KENEM,2038,458.0,47063.1,46605.1,7.19700957693633,KENEM,2038,6022.800000000001,44068.0,7.316862588829115,452.8201171874989
1100,MCNK,1662,451.1000061035156,,,,,,,MCNK,1662,0.0,0.0,,451.1000061035156
1625,TAYCHA,1662,2818.239990234375,TAYCHA,1662,453723.2,470995.9,17272.70000000001,6.128896069835256,TAYCHA,1662,2367.4,16562.0,6.995860437610881,450.8399902343749
952,LACJO,1754,6859.64013671875,LACJO,1754,299588.1,351256.8,51668.70000000001,7.532275596124098,LACJO,1754,6409.400000000001,52353.0,8.168159266077947,450.24013671874945
1152,MURSTA,1761,7044.27001953125,MURSTA,1761,332041.0,382016.9,49975.90000000002,7.0945463279281835,MURSTA,1761,6596.6,48269.0,7.317254343146469,447.67001953124964
1472,SHAE,1562,2174.669921875,SHAE,1562,579419.9,594108.4,14688.5,6.754358375148527,SHAE,1562,1727.5,11948.0,6.916353111432707,447.169921875
214,BROR01,1547,1992.050048828125,BROR01,1547,554260.3,566828.1,12567.79999999993,6.308978033655963,BROR01,1547,1545.2,10635.0,6.8826041936318925,446.85004882812495
441,DENL,1614,2703.419921875,DENL,1614,561599.5,568601.1,7001.599999999977,2.5899047141532883,DENL,1614,2257.1,16800.0,7.443179300872802,446.3199218750001
875,JOIJ,1657,8124.5,JOIJ,1657,433922.0,489129.9,55207.90000000002,6.795236629946461,JOIJ,1657,7678.300000000001,54193.0,7.057942513316749,446.1999999999989
625,GLAJ,1846,15709.240234375,GLAJ,1846,132660.6,246666.4,114005.79999999999,7.257244672503779,GLAJ,1846,15263.200000000006,112195.0,7.350686618795532,446.0402343749938
1521,SMAD,1732,10877.240234375,SMAD,1732,370881.3,442043.3,71162.0,6.542284482704443,SMAD,1732,10431.900000000003,70159.0,6.725428733020828,445.3402343749967
1245,PERAL,1598,7945.919921875,PERAL,1598,474660.3,524884.1,50223.79999999999,6.320703014100936,PERAL,1598,7500.9000000000015,49333.0,6.576944100041327,445.01992187499854
659,GREDAV,2057,4073.280029296875,GREDAV,2057,1752.5,29004.7,27252.2,6.6904803509677295,GREDAV,2057,3628.2999999999997,26922.0,7.420003858556349,444.9800292968753
748,HIAK,1529,3266.409912109375,HIAK,1529,530013.6,550906.7,20893.099999999977,6.3963496812032625,HIAK,1529,2821.7,19765.0,7.004642591345643,444.7099121093752
1358,REYM,2010,11935.2001953125,REYM,2010,17.1,84042.4,84025.29999999999,7.0401248931710905,REYM,2010,11491.0,83664.0,7.280828474458271,444.2001953125
1084,MCDT,1888,444.0899963378906,MCDT,1888,88433.5,91134.1,2700.600000000006,6.081199806953601,MCDT,1888,0.1,0.0,0.0,443.9899963378906
1600,SUTD,1560,13694.23046875,SUTD,1560,494756.8,582123.8,87367.00000000006,6.37984005011235,SUTD,1560,13251.7,86900.0,6.55764920727152,442.5304687499993
1565,STECYN,1650,1703.0,STECYN,1650,514800.9,525843.8,11042.900000000023,6.484380504991206,STECYN,1650,1262.5,8462.0,6.702574257425742,440.5
238,BUNC,1857,9609.900390625,BUNC,1857,148477.2,218761.7,70284.5,7.31375947128094,BUNC,1857,9171.700000000003,70092.0,7.642203735403467,438.20039062499745
719,HAWHEN,1700,9146.23046875,HAWHEN,1700,348031.1,409962.1,61931.0,6.771204838058712,HAWHEN,1700,8708.100000000002,61119.0,7.018637819960724,438.1304687499978
